"domainhistory","url","rating","hstsPolicy status"
6858,"ngkheerenveen.nl","A+","""present"""
19938,"cbbank.com","A+","""present"""
22298,"www.app.bainbridgehealth.com","A+","""present"""
22239,"www-dev5.skyvalet.fr","A+","""present"""
22295,"api.enquos.com","A+","""present"""
22198,"www-dev5.skyvalet.com","A+","""present"""
50324,"commitments-to-children.oikoumene.org","A+","""present"""
22198,"www-dev5.skyvalet.com","A+","null"
50330,"test.99x.no","A+","""present"""
45458,"plusalarmsone.manageengine.com","A+","""present"""
45455,"webrecette.monemprunt.com","A+","""present"""
22335,"go.scoutrfp.com","A+","null"
6639,"member.fdada.info","A+","""present"""
23676,"nasa.gov","A+","""present"""
22359,"docs.inetsoftware.de","A+","""present"""
19668,"svc.aauw.org","A+","""present"""
12595,"manage.auth0.com","A+","""present"""
22371,"ajeer.com.sa","A+","""present"""
45483,"server.livquik.com","A+","""present"""
22394,"qa.vouchdog.com","A+","""present"""
22395,"shortrec.lerelais.org","A+","""present"""
22261,"cssb.mypension.ca","A+","""present"""
44672,"ib24.csob.cz","A+","""present"""
22488,"gatewayapi.com","A+","""present"""
6965,"finance.ua","A+","""present"""
22419,"coinmate.io","A+","""present"""
58468,"kevinhill.nl","A+","""present"""
45506,"gumroad.com","A+","""present"""
42186,"jira.elga.gv.at","A+","""present"""
66618,"pro.igeny.com","A+","""present"""
22434,"www.somfy.co.uk","A+","""present"""
22430,"gmx.com","A+","""present"""
22436,"mail.com","A+","""present"""
45522,"webmail.numeezy.com","A+","""present"""
31489,"cloud.masterslavl.ru","A+","""present"""
23703,"hanyalewat.com","A+","""present"""
44657,"prp.at.cegeka.com","A+","""present"""
22497,"adminsecure.donorschoose.org","A+","""present"""
12619,"partner.travelsim.com","A+","""present"""
22491,"kd4yal.org","A+","""present"""
66646,"www.sirepa.net","A+","""present"""
22478,"capelleaandenijssel.nl","A+","""present"""
23707,"urlquery.net","A+","""present"""
13410,"www.yum0.cn","A+","""present"""
2393,"gavinhungry.io","A+","""present"""
30025,"tweakers.net","A+","""present"""
20124,"reserve.spod.kz","A+","""present"""
3151,"www.binarization.com","A+","""present"""
44672,"ib24.csob.cz","A+","""present"""
3244,"webs.fygaro.com","A+","""present"""
45560,"adeline.mobi","A+","""present"""
45555,"snappfood.ir","A+","""present"""
45571,"softonic.com","A+","""present"""
23729,"nethackwiki.com","A+","""present"""
45575,"www.rijksoverheid.nl","A+","""present"""
45508,"so36.net","A+","""present"""
45590,"encrypt.to","A+","""present"""
45589,"www.xiaosun.me","A+","""present"""
9532,"www.supermercato24.it","A+","""present"""
45596,"kramerius.lib.cas.cz","A+","""present"""
50386,"www.galbani.it","A+","""present"""
45614,"digital.coorpacademy.com","A+","""present"""
22550,"demonreeper.com","A+","""present"""
16000,"www.gsbank.com","A+","""present"""
66686,"www.skeuvel.nl","A+","""present"""
45615,"e-picfun.pl","A+","""present"""
45624,"www.slack.com","A+","""present"""
37451,"teczuz.com","A+","""present"""
66692,"hother-a7s.clients.ubivox.com","A+","""present"""
45632,"git.abies-escos.eu","A+","""present"""
18984,"uat.banking.icsaas.equifax.com","A+","""present"""
3243,"www.oostvaarderskliniek.nl","A+","""present"""
66703,"bagor.no-ip.hu","A+","""present"""
17071,"vriseloket.cranendonck.nl","A+","""present"""
66709,"swspremberg.de","A+","""present"""
22580,"my.artik.cloud","A+","""present"""
26682,"www.ah.nl","A+","""present"""
66715,"beta.ah.nl","A+","""present"""
8954,"openlocks.at","A+","""present"""
40793,"produkte.volksbankwien.at","A+","""present"""
22608,"redo.com.ua","A+","""present"""
45668,"www.politsei.ee","A+","""present"""
23774,"invest-progress.com","A+","""present"""
23779,"www.thinkculturalhealth.hhs.gov","A+","""present"""
45672,"sp31415-nc11.allowed.org","A+","""present"""
45679,"us.prs.pindrop.io","A+","""present"""
66731,"dev-asb.paradigm-shift.xyz","A+","""present"""
45686,"www.morpeh.com","A+","""present"""
45688,"overseer.io","A+","""present"""
50411,"datacenter-dinkes.inhilkab.go.id","A+","""present"""
22666,"www.bowa-medical.com","A+","""present"""
6667,"www.midweststeelsupply.com","A+","""present"""
9817,"eff.org","A+","""present"""
1078,"pulse.cio.gov","A+","""present"""
27131,"lenta.ge","A+","""present"""
12662,"die-liederlichen-oldenburg.de","A+","""present"""
45709,"aldirechner.de","A+","""present"""
22696,"bootstrap.pypa.io","A+","""present"""
1799,"www.mercadobitcoin.com.br","A+","""present"""
45711,"compute-int5.cwpriv.net","A+","""present"""
12668,"mystic.network","A+","""present"""
7565,"soundbridge.io","A+","""present"""
45727,"www.topcard.ch","A+","""present"""
22864,"myair.cz","A+","""present"""
22648,"beta.specialoellen.dk","A+","""present"""
45740,"mstdn.loschinski.net","A+","""present"""
15730,"lika.edu-ix.nl","A+","""present"""
2944,"blog.barthe.ph","A+","""present"""
23806,"dkwebconf.acano.niddk.nih.gov","A+","""present"""
23807,"online.aval.ua","A+","""present"""
45732,"bouncyball.eu","A+","""present"""
22213,"secure.paygateway.ru","A+","""present"""
66798,"es.wikipedia.org","A+","""present"""
23804,"kurwaezz.tk","A+","""present"""
22746,"qa2.otsukadigital.com","A+","""present"""
6203,"atec.io","A+","""present"""
12664,"www.snapdocs.com","A+","""present"""
50454,"iskogen.nu","A+","""present"""
22768,"fst.exempelmyndigheten.se","A+","""present"""
23827,"pancakes.life","A+","""present"""
45776,"smartbody-fitness.com","A+","""present"""
22855,"synermaxx.com.ph","A+","""present"""
45781,"boochi.ru","A+","""present"""
45774,"rent.szczecin.pl","A+","""present"""
22780,"www.takeamex.com","A+","""present"""
23828,"dev-talk.net","A+","null"
6672,"www.factuursturen.nl","A+","""present"""
45798,"www.rentier-poland.pl","A+","""present"""
45802,"kupschke.net","A+","""present"""
66830,"www.saznajnovo.com","A+","""present"""
23839,"thinkculturalhealth.hhs.gov","A+","""present"""
22800,"quotes.bennetts.co.uk","A+","""present"""
12687,"it-sicher.kaufen","A+","""present"""
11095,"www.anchor.co.uk","A+","""present"""
984,"soverin.net","A+","""present"""
45831,"magiechampcueil.wordpress.com","A+","""present"""
3042,"hboeck.de","A+","""present"""
50479,"staging.keepfocus.dk","A+","""present"""
6684,"madmaxsoft.net","A+","""present"""
45847,"tua.hotspotdrive.com","A+","""present"""
22967,"clarityspeechlanguage.com","A+","""present"""
45711,"compute-int5.cwpriv.net","A+","""present"""
22869,"microbiote-insectes-vecteurs.group","A+","""present"""
23828,"dev-talk.net","A+","""present"""
36886,"bsbportaal.nl","A+","""present"""
50515,"dev-sites.org","A+","""present"""
42118,"webmail.secfedbank.com","A+","""present"""
12702,"mail2.tecnologia5mail.com","A+","""present"""
45884,"messenger.r-tec.net","A+","""present"""
27135,"beschaffung.de","A+","""present"""
22885,"ilya.pp.ua","A+","""present"""
22898,"bizword.ru","A+","""present"""
22912,"status.aps.odin.com","A+","""present"""
45902,"www.avenir-computer.com","A+","""present"""
8316,"suparo.de","A+","""present"""
45906,"layouter.docufy.de","A+","""present"""
22923,"www.efs.sante.fr","A+","""present"""
45920,"www.radins.com","A+","""present"""
11409,"skynetcloud.tk","A+","""present"""
45596,"kramerius.lib.cas.cz","A+","""present"""
66899,"scandoc.online","A+","""present"""
2027,"www.criminal-attorney.ru","A+","""present"""
935,"dna.five3genomics.com","A+","""present"""
22952,"gamelandvn.com","A+","""present"""
4286,"ctpe.net","A+","""present"""
1623,"pypi.python.org","A+","""present"""
45961,"foreverssl.com","A+","""present"""
22924,"animaux-bois-animaux-bronzes.com","A+","null"
45971,"data.kreienbuehl.org","A+","""present"""
66918,"jacopo.cc","A+","""present"""
22998,"bancatransilvania.ro","A+","""present"""
23906,"api.bitfinex.com","A+","""present"""
66927,"www.worldsourcefinancial.com","A+","""present"""
3272,"freetsa.org","A+","""present"""
23012,"www.web-summum.com","A+","""present"""
22924,"animaux-bois-animaux-bronzes.com","A+","""present"""
23011,"www.guihua.com","A+","""present"""
50564,"plex.pwnt.eu","A+","""present"""
45974,"bitbucket.com","A+","""present"""
11644,"4host.ch","A+","""present"""
22716,"www.animaux-bois-animaux-bronzes.com","A+","""present"""
12941,"bitpetite.com","A+","""present"""
66899,"scandoc.online","A+","""present"""
46009,"gate.sic.ch","A+","""present"""
5843,"www.isabella-schuetz.com","A+","""present"""
46013,"nas.220v.eu","A+","""present"""
705,"firefore.com","A+","""present"""
66951,"aznmedia.com","A+","""present"""
27840,"login.ghx.com","A+","""present"""
23051,"49889.com","A+","""present"""
242,"endouble.com","A+","""present"""
46029,"haflingerhof.at","A+","""present"""
46027,"gist.github.com","A+","""present"""
6718,"www.eaglix.com","A+","""present"""
45999,"pretix.eu","A+","""present"""
23948,"mail.beletag.com","A+","""present"""
46034,"adefrisandtoppin.com","A+","""present"""
46037,"api.pay1.de","A+","""present"""
11919,"www.posta.hr","A+","""present"""
46041,"cloud.une.edu.au","A+","""present"""
66980,"boutique.univ-rouen.fr","A+","""present"""
50582,"confluence.plamee.com","A+","""present"""
23071,"www.restorationcapital.com","A+","""present"""
3291,"namsopro.ga","A+","""present"""
22698,"sinfo.senati.edu.pe","A+","""present"""
37007,"schweter.eu","A+","""present"""
23956,"login.staging.proscloud.com","A+","""present"""
12754,"budafony.com","A+","""present"""
66899,"scandoc.online","A+","""present"""
19574,"disroot.org","A+","""present"""
65156,"autopower.bg","A+","""present"""
23962,"test.fl3xx.com","A+","""present"""
12941,"bitpetite.com","A+","""present"""
23974,"www2.taxlogic.com","A+","""present"""
22844,"test.fuu-ticket.com","A+","""present"""
46069,"cybersecuritymonth.eu","A+","""present"""
46082,"portals.paynet.ch","A+","""present"""
1655,"jorgedelacruz.es","A+","""present"""
23983,"vereadorreconhecido.com.br","A+","""present"""
30097,"www.stephenjvoiceovers.com","A+","""present"""
23988,"www.ediblearrangements.com","A+","""present"""
46093,"doc.lagout.org","A+","""present"""
23986,"delio.online","A+","""present"""
46095,"namely.namely.com","A+","""present"""
46098,"crazydomains.in","A+","""present"""
12759,"seigaoc.servebeer.com","A+","""present"""
23138,"www.mainaccount.com","A+","""present"""
3151,"www.binarization.com","A+","""present"""
24001,"creativaclub.wordpress.com","A+","""present"""
67033,"alexsexton.com","A+","""present"""
46100,"api.i-meto.com","A+","""present"""
67036,"cloud.hacksecurity.net","A+","""present"""
24002,"www.transfagarasan.info","A+","""present"""
33276,"df.eu","A+","""present"""
21295,"www.mcpat.com","A+","""present"""
23999,"www.meine-stadt-transparent.de","A+","""present"""
46118,"blog.zsec.uk","A+","""present"""
46288,"oc.die-schoettners.de","A+","""present"""
46124,"droidersquest.wordpress.com","A+","""present"""
12766,"www.edelman.nl","A+","""present"""
46127,"omnibots.ru","A+","""present"""
67060,"www.usa.gov","A+","""present"""
2035,"www.advokat-romanov.com","A+","""present"""
23178,"wwwtest.sagamorehn.com","A+","""present"""
23769,"webmail.a2samenwerking.nl","A+","""present"""
24027,"registraapoliceauto.cnseg.org.br","A+","""present"""
67069,"www.sejukelektronik.com","A+","""present"""
23284,"payments.goldstarpayments.com","A+","""present"""
9953,"tyroola.com.au","A+","""present"""
2083,"incontrolreview.revealdata.com","A+","""present"""
30097,"www.stephenjvoiceovers.com","A+","""present"""
24038,"salary.aauw.org","A+","""present"""
23133,"admision.senati.edu.pe","A+","""present"""
33475,"ote.snapnames.com","A+","""present"""
46177,"mail.heteigenwijsje.nl","A+","""present"""
46179,"a.usebeon.io","A+","""present"""
46178,"hermes-net.de","A+","""present"""
23207,"www.vwmidtowntoronto.com","A+","""present"""
12488,"www.obklady-viko.cz","A+","""present"""
46192,"pantsmanuk.org","A+","""present"""
23212,"meya-demo.ctrl.ucla.edu","A+","""present"""
12779,"casavivante.nl","A+","""present"""
5843,"www.isabella-schuetz.com","A+","""present"""
43612,"autoworld-stuff.ru","A+","""present"""
24048,"www.ramiephillips.com","A+","""present"""
46177,"mail.heteigenwijsje.nl","A+","""present"""
46217,"git.otters.cc","A+","""present"""
17582,"miap.eu","A+","""present"""
15628,"invisiblehunter.asuscomm.com","A+","""present"""
46220,"gtw.checkout.tray.com.br","A+","""present"""
23217,"system35.pos.infogenesisasp.com","A+","""present"""
23237,"id.atlassian.com","A+","""present"""
24069,"rebelwalls.com","A+","""present"""
46233,"ipad5.cf","A+","""present"""
23229,"dorfcloud.ddns.net","A+","""present"""
23276,"jksinton.com","A+","""present"""
23248,"hukaloh.com","A+","""present"""
24063,"binaryparadox.net","A+","""present"""
37740,"hirevisor.com","A+","""present"""
12796,"onpoppub.com","A+","""present"""
50645,"accounts.sphero.com","A+","""present"""
23261,"www.aeroship.io","A+","""present"""
12799,"nebula-uk.krolldiscovery.com","A+","""present"""
22917,"marksandspencer.ru","A+","""present"""
22721,"mediamarkt.pl","A+","""present"""
46265,"pilv.rkas.ee","A+","""present"""
23285,"system31.pos.infogenesisasp.com","A+","""present"""
3312,"lodge-rototuna.lightwirevoice.com","A+","""present"""
23267,"www.humberviewvw.com","A+","""present"""
46269,"admin.trac.jobs","A+","""present"""
38199,"fonts.zohostatic.com","A+","""present"""
12798,"fast.com","A+","""present"""
23282,"sa-biysk.ru","A+","""present"""
424,"pomelove.com","A+","""present"""
46286,"www.symfix.it","A+","""present"""
50652,"owa.med.uni-rostock.de","A+","""present"""
23317,"fz.se","A+","""present"""
24085,"mail.clewear.ru","A+","""present"""
67157,"suckhoetv.com","A+","""present"""
23331,"rebateportal.gsk.com","A+","""present"""
24092,"www.lesorres.com","A+","""present"""
46298,"www.cnpvita.it","A+","""present"""
23312,"sso.auth.api.edenred.com","A+","""present"""
46314,"realtimeboard.com","A+","""present"""
38153,"24webservice.nl","A+","""present"""
46325,"www.emmconsole.com","A+","""present"""
46321,"www.apptec360.com","A+","""present"""
34332,"app.procore.com","A+","""present"""
24118,"demo.officespacesoftware.com","A+","""present"""
34505,"wf-automation-universe.wdesk.org","A+","""present"""
24093,"api.futureadvisor.com","A+","""present"""
23342,"o1d5cratch.tk","A+","""present"""
46342,"polycom.sabacloud.com","A+","""present"""
46330,"devmind.io","A+","""present"""
46341,"www.ede.nl","A+","""present"""
4297,"kinderbasar-luhe.de","A+","""present"""
24130,"cryptolosophy.io","A+","""present"""
23339,"starcomproj.com","A+","""present"""
46371,"chaospott.de","A+","""present"""
23395,"probsd.pl","A+","""present"""
12836,"codingworksample.io","A+","""present"""
23414,"keepersecurity.com","A+","""present"""
4617,"noxhost.ru","A+","""present"""
23657,"www.docusign.net","A+","""present"""
23422,"tammis.net","A+","""present"""
24410,"redmine.propertypanorama.com","A+","""present"""
23439,"www.viabcp.com","A+","""present"""
13410,"www.yum0.cn","A+","""present"""
3333,"wordpress.com","A+","""present"""
15161,"cloud.jeroendeneef.com","A+","""present"""
1670,"desktop.dsljb.nl","A+","""present"""
46422,"mail.ratnerprestia.com","A+","""present"""
3334,"ringo-12.com","A+","""present"""
6762,"www.franceinter.fr","A+","""present"""
12857,"teachmeplease.ru","A+","""present"""
46468,"catalunya.podemos.info","A+","""present"""
12864,"elmir.ua","A+","""present"""
21838,"maritim.go.id","A+","""present"""
38581,"www.skynethk.com","A+","""present"""
50717,"relay.prinice.org","A+","null"
50768,"itsm-dev.essilor.com","A+","""present"""
50717,"relay.prinice.org","A+","""present"""
50729,"staging.liip.ch","A+","""present"""
6998,"przepiorka.de","A+","""present"""
41157,"www.taobao.com","A+","""present"""
67232,"qpard.com","A+","""present"""
23466,"deathstar.name","A+","""present"""
67241,"touzhiwang.com","A+","""present"""
46490,"sputniksmi.ru","A+","""present"""
23519,"secure.wombat-labs.com","A+","""present"""
46486,"ivanovolive.ru","A+","""present"""
50732,"www.adpworld.de","A+","""present"""
12878,"login.truasset.com","A+","""present"""
12880,"www.partenairescroixrouge.ca","A+","""present"""
44827,"gate-ru1.fxclub.org","A+","""present"""
67247,"petsandpamper.com.au","A+","""present"""
23422,"tammis.net","A+","""present"""
59777,"andranat.duckdns.org","A+","""present"""
46509,"ihealthlabs.eu","A+","""present"""
23501,"foo.okta.com","A+","""present"""
23455,"smartpointams.com","A+","""present"""
67268,"duniadgn2u.com","A+","""present"""
22721,"mediamarkt.pl","A+","""present"""
4758,"www.eoitek.com","A+","""present"""
46530,"liberty.garmin.com","A+","""present"""
23564,"minarca.net","A+","""present"""
24250,"gpowerhost.com","A+","""present"""
1772,"curl.haxx.se","A+","""present"""
49496,"itsm-portal-dev.essilor.com","A+","""present"""
46545,"www.ozessay.com.au","A+","""present"""
2027,"www.criminal-attorney.ru","A+","""present"""
66125,"unix-services.com","A+","""present"""
12902,"croirelib.com","A+","""present"""
4765,"awesomevote.xyz","A+","""present"""
32651,"globalsign.ssllabs.com","A+","""present"""
46557,"flipserver.hopto.org","A+","""present"""
46569,"crowi.ipfactory.pw","A+","""present"""
10853,"ssgams.incognitohub.com","A+","""present"""
23625,"www.premiumize.me","A+","""present"""
67302,"schulung.ar-hannover.de","A+","null"
23632,"invoicelabs.zoho.com","A+","""present"""
